,ICAO,IATA,name,city,country,latitude_deg,latitude_min,"latitude,sec",latitude_dir,longitude_deg,longitude_min,longitude_sec,longitude_dir,altitude,latitude,longitude
4513,LHUD,,,SZEGED,HUNGARY,0,0,0,U,0,0,0,U,0,0.0,0.0
4514,LIBA,,AMENDOLA,AMENDOLA,ITALY,41,32,19,N,15,42,48,E,57,41.539,15.713
4515,LIBB,BDS,,BRINDISI,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4516,LIBC,CRV,CROTONE,CROTONE,ITALY,38,59,50,N,17,4,48,E,159,38.997,17.08
4517,LIBD,BRI,PALESE MACCHIE,BARI,ITALY,41,8,18,N,16,45,38,E,54,41.138,16.761
4518,LIBE,,,MONTE SAN ANGELO,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4519,LIBF,FOG,GINO LISA,FOGGIA,ITALY,41,25,58,N,15,32,6,E,82,41.433,15.535
4520,LIBG,TAR,GROTTAGLIE,GROTTAGLIE,ITALY,40,30,58,N,17,24,8,E,66,40.516,17.402
4521,LIBH,,,MARINA DI GINOSA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4522,LIBI,,,VIESTE,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4523,LIBJ,,,VIBO VALENTIA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4524,LIBK,,,CARAFFA DI CATANZARO,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4525,LIBL,,,PALASCIA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4526,LIBM,,,GROTTAMMARE,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4527,LIBN,LCC,LECCE,LECCE,ITALY,40,14,19,N,18,7,59,E,49,40.239,18.133
4528,LIBO,,,ORTANOVA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4529,LIBP,PSR,PESCARA,PESCARA,ITALY,42,25,53,N,14,10,51,E,15,42.431,14.181
4530,LIBQ,,,MONTE SCURO,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4531,LIBR,BDS,CASALE,BRINDISI,ITALY,40,39,27,N,17,56,49,E,15,40.657,17.947
4532,LIBS,,,CAMPOBASSO,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4533,LIBT,,,TERMOLI,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4534,LIBU,,,LATRONICO,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4535,LIBV,,GIOIA DEL COLLE,GIOIA DEL COLLE,ITALY,40,46,4,N,16,56,0,E,362,40.768,16.933
4536,LIBW,,,BONIFATI,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4537,LIBX,,,MARTINA FRANCA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4538,LIBY,,,SANTA MARIA DI LEUCA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4539,LIBZ,,,POTENZA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4540,LICA,SUF,LAMEZIA TERME,LAMEZIA,ITALY,38,54,23,N,16,14,32,E,13,38.906,16.242
4541,LICB,,,COMISO,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4542,LICC,CTA,CATANIA FONTANAROSSA,CATANIA,ITALY,37,28,0,N,15,3,58,E,13,37.467,15.066
4543,LICD,LMP,LAMPEDUSA,LAMPEDUSA,ITALY,35,29,52,N,12,37,5,E,22,35.498,12.618
4544,LICE,,,ENNA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4545,LICF,,,MESSINA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4546,LICG,PNL,PANTELLERIA,PANTELLERIA,ITALY,36,48,59,N,11,58,7,E,194,36.816,11.969
4547,LICH,,,CAPO SPARTIVENTO,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4548,LICI,,,FINALE,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4549,LICJ,PMO,PALERMO,PALERMO,ITALY,38,10,33,N,13,5,27,E,20,38.176,13.091
4550,LICL,,,GELA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4551,LICM,,,CALOPEZZATI,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4552,LICO,,,COZZO SPADARO,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4553,LICP,PMO,BOCCADIFALCO,PALERMO,ITALY,38,6,39,N,13,18,48,E,106,38.111,13.313
4554,LICR,REG,REGGIO CALABRIA,REGGIO CALABRIA,ITALY,38,4,16,N,15,39,5,E,29,38.071,15.651
4555,LICS,,,SCIACCA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4556,LICT,TPS,TRAPANI BIRGI,TRAPANI,ITALY,37,54,45,N,12,29,17,E,8,37.913,12.488
4557,LICU,,,USTICA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4558,LICX,,,PRIZZI,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4559,LICZ,NSY,SIGONELLA,SIGONELLA,ITALY,37,24,5,N,14,55,20,E,25,37.401,14.922
4560,LIEA,AHO,ALGHERO,ALGHERO,ITALY,40,37,55,N,8,17,26,E,27,40.632,8.291
4561,LIEB,,,CAPO BELLAVISTA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4562,LIEC,,,CAPO CARBONARA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4563,LIED,DCI,DECIMOMANNU,DECIMOMANNU,ITALY,39,21,15,N,8,58,20,E,31,39.354,8.972
4564,LIEE,CAG,ELMAS,CAGLIARI,ITALY,39,15,5,N,9,3,15,E,4,39.251,9.054
4565,LIEF,,,CAPO FRASCA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4566,LIEG,,,GUARDIAVECCIA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4567,LIEH,,,CAPO CACCIA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4568,LIEL,,,CAPO SAN LORENZO,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4569,LIEM,,,MACOMER,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4570,LIEN,,,FONNI,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4571,LIEO,OLB,OLBIA COSTA SMERALDA,OLBIA,ITALY,40,53,55,N,9,31,3,E,12,40.899,9.518
4572,LIEP,,,PERDRASDEFOGU,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4573,LIET,TTB,TORTOLI,TORTOLI,ITALY,39,55,7,N,9,40,58,E,7,39.919,9.683
4574,LIIA,,,ITALY NOF,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4575,LIIB,,ITALIAN MET OFFICE,ROME,ITALY,40,25,0,N,12,20,0,E,0,40.417,12.333
4576,LIII,,,ROME,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4577,LIIM,,,ROME,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4578,LIJJ,,,ROME CAA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4579,LIMA,,AERITALIA,TURIN,ITALY,45,5,10,N,7,36,11,E,289,45.086,7.603
4580,LIMB,,BRESSO,MILANO,ITALY,45,32,23,N,9,12,8,E,148,45.54,9.202
4581,LIMC,MXP,MALPENSA,MILANO,ITALY,45,37,53,N,8,43,40,E,234,45.631,8.728
4582,LIMD,,,GRIGNA SETTENTRIONALE,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4583,LIME,BGY,BERGAMO ORIO AL SERIO,BERGAMO,ITALY,45,40,26,N,9,42,15,E,238,45.674,9.704
4584,LIMF,TRN,TORINO,TORINO,ITALY,45,12,2,N,7,38,58,E,302,45.201,7.649
4585,LIMG,ALL,ALBENGA,ALBENGA,ITALY,44,3,2,N,8,7,38,E,46,44.051,8.127
4586,LIMH,,,PIAN ROSA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4587,LIMI,,,COLLE DEL GIGANTE,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4588,LIMJ,GOA,GENOVA SESTRI,GENOA,ITALY,44,24,43,N,8,50,30,E,4,44.412,8.842
4589,LIMK,,,TORINO,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4590,LIML,LIN,LINATE,MILAN,ITALY,45,26,43,N,9,16,37,E,108,45.445,9.277
4591,LIMM,,,MILAN,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4592,LIMN,,CAMERI,CAMERI,ITALY,45,31,46,N,8,40,9,E,179,45.529,8.669
4593,LIMO,,,MONTE BISBINO,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4594,LIMP,PMF,PARMA,PARMA,ITALY,44,49,28,N,10,17,46,E,50,44.824,10.296
4595,LIMQ,,,GOVONE,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4596,LIMR,,,NOVI LIGURE,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4597,LIMS,QPZ,PIACENZA,PIACENZA,ITALY,44,54,47,N,9,43,24,E,139,44.913,9.723
4598,LIMT,,,PASSO DELLA CISA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4599,LIMU,,,CAPO MELE,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4600,LIMV,,,PASSO DEI GIOVI,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4601,LIMW,,AOSTA,AOSTA,ITALY,45,44,18,N,7,22,4,E,547,45.738,7.368
4602,LIMY,,,MONTE MALANOTTE,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4603,LIMZ,CUF,LEVALDIGI,LEVALDIGI,ITALY,44,32,47,N,7,37,20,E,387,44.546,7.622
4604,LIOW,,,SARZANA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4605,LIPA,AVB,AVIANO AB,AVIANO,ITALY,46,1,54,N,12,35,47,E,126,46.032,12.596
4606,LIPB,BZO,BOLZANO,BOLZANO,ITALY,46,27,38,N,11,19,34,E,239,46.461,11.326
4607,LIPC,,CERVIA,CERVIA,ITALY,44,13,25,N,12,18,22,E,6,44.224,12.306
4608,LIPD,,,UDINE,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4609,LIPE,BLQ,BOLOGNA,BOLOGNA,ITALY,44,32,3,N,11,17,25,E,38,44.534,11.29
4610,LIPF,,,FERRARA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4611,LIPG,,,GORIZIA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4612,LIPH,TSF,TREVISO,TREVISO,ITALY,45,38,55,N,12,11,43,E,18,45.649,12.195
4613,LIPI,,RIVOLTO,RIVOLTO,ITALY,45,58,50,N,13,3,16,E,57,45.981,13.054
4614,LIPJ,,,BASSANO DEL GRAPPA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4615,LIPK,FRL,FORLI,FORLI,ITALY,44,11,41,N,12,4,12,E,30,44.195,12.07
4616,LIPL,,GHEDI,GHEDI,ITALY,45,25,55,N,10,16,3,E,102,45.432,10.268
4617,LIPM,,,MODENA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4618,LIPN,,VERONA BOSCOMANTICO,VERONA,ITALY,45,28,19,N,10,55,40,E,88,45.472,10.928
4619,LIPO,VBS,MONTICHIARI,MONTICHIARI,ITALY,45,25,44,N,10,19,50,E,109,45.429,10.331
4620,LIPP,,,PADOVA ACC,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4621,LIPQ,TRS,RONCHI DEI LEGIONARI,RONCHI DE LEGIONARI,ITALY,45,49,40,N,13,27,59,E,12,45.828,13.466
4622,LIPR,RMI,RIMINI,RIMINI,ITALY,44,1,13,N,12,36,43,E,13,44.02,12.612
4623,LIPS,,ISTRANA,TREVISO,ITALY,45,41,4,N,12,5,10,E,43,45.684,12.086
4624,LIPT,VIC,VICENZA,VICENZA,ITALY,45,34,27,N,11,31,50,E,40,45.574,11.531
4625,LIPU,QPA,PADOVA,PADOVA,ITALY,45,23,44,N,11,50,52,E,14,45.396,11.848
4626,LIPV,,,VENICE,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4627,LIPW,,,MONTEVENDA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4628,LIPX,VRN,VILLAFRANCA,VILLAFRANCA,ITALY,45,23,44,N,10,53,18,E,73,45.396,10.888
4629,LIPZ,VCE,VENEZIA TESSERA,VENICE,ITALY,45,30,18,N,12,21,6,E,3,45.505,12.352
4630,LIQB,,,AREZZO,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4631,LIQC,,,CAPRI,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4632,LIQD,,,PASSO DELLA PORRETTA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4633,LIQI,,,GRAN SASSO,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4634,LIQJ,,,CIVITAVECCHIA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4635,LIQK,,,CAPO PALINURO,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4636,LIQL,,,LUCCA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4637,LIQM,,,RIFREDO MUGELLO,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4638,LIQN,,,RIETI,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4639,LIQO,,,MONTE ARGENTARIO,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4640,LIQP,,,PALMARIA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4641,LIQR,,,RADICOFANI,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4642,LIQS,SAY,AMPUGNANO,SIENA,ITALY,43,15,26,N,11,15,15,E,195,43.257,11.254
4643,LIQT,,,CIRCEO,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4644,LIQV,,,VOLTERRA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4645,LIQZ,,,PONZA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4646,LIRA,CIA,CIAMPINO,ROME,ITALY,41,47,57,N,12,35,41,E,131,41.799,12.595
4647,LIRB,,,VIGNA DI VALLE,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4648,LIRC,,,CENTROCELLE,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4649,LIRE,,PRATICA DI MARE,PRATICA DI MARE,ITALY,41,39,13,N,12,26,40,E,13,41.654,12.444
4650,LIRF,FCO,FIUMICINO,ROME,ITALY,41,48,46,N,12,15,11,E,4,41.813,12.253
4651,LIRG,,GUIDONIA,GUIDONIA,ITALY,41,59,25,N,12,44,27,E,89,41.99,12.741
4652,LIRH,,,FROSINONE,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4653,LIRI,,PONTECAGNANO,SALERNO,ITALY,40,37,13,N,14,54,40,E,37,40.62,14.911
4654,LIRJ,EBA,MARINA DI CAMPO,MARINA DI CAMPO,ITALY,42,45,37,N,10,14,22,E,10,42.76,10.239
4655,LIRK,,,MONTE TERMINILLO,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4656,LIRL,QLT,LATINA,LATINA,ITALY,41,32,32,N,12,54,32,E,29,41.542,12.909
4657,LIRM,,GRAZZANISE,GRAZZANISE,ITALY,41,3,39,N,14,4,55,E,9,41.061,14.082
4658,LIRN,NAP,CAPODICHINO,NAPLES,ITALY,40,53,9,N,14,17,26,E,91,40.886,14.291
4659,LIRP,PSA,PISA,PISA,ITALY,43,41,2,N,10,23,33,E,3,43.684,10.393
4660,LIRQ,FLR,PERETOLA,FIRENZE,ITALY,43,48,35,N,11,12,18,E,44,43.81,11.205
4661,LIRS,GRS,GROSSETO,GROSSETO,ITALY,42,45,39,N,11,4,20,E,5,42.761,11.072
4662,LIRT,,,TREVICO,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4663,LIRU,,URBE,ROME,ITALY,41,57,7,N,12,29,56,E,18,41.952,12.499
4664,LIRV,,VITERBO,VITERBO,ITALY,42,25,49,N,12,3,51,E,303,42.43,12.064
4665,LIRZ,PEG,PERUGIA,PERUGIA,ITALY,43,5,45,N,12,30,47,E,212,43.096,12.513
4666,LIVB,,,PASSO DEL BRENNERO,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4667,LIVC,,,MONTE CIMONE,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4668,LIVD,,,DOBBIACO,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4669,LIVE,,,PASSO RESIA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4670,LIVF,,,FRONTONE,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4671,LIVG,,,MONTE GRAPPA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4672,LIVM,,,MARINO DI RAVENNA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4673,LIVO,,,TARVISIO,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4674,LIVP,,,PAGANELLA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4675,LIVR,,,PASSO ROLLE,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4676,LIVT,TRS,,TRIEST,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4677,LIVV,,,MONTE VENDA,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4678,LIYW,,,AVIANO,ITALY,0,0,0,U,0,0,0,U,0,0.0,0.0
4679,LJAJ,,,AJDODOVSCINA,SLOVENIA,0,0,0,U,0,0,0,U,0,0.0,0.0
4680,LJBL,,,LESCE,SLOVENIA,0,0,0,U,0,0,0,U,0,0.0,0.0
4681,LJBO,,,BOVEC,SLOVENIA,0,0,0,U,0,0,0,U,0,0.0,0.0
4682,LJCE,,CERKLJE,CERKLJE,SLOVENIA,45,53,59,N,15,31,48,E,156,45.9,15.53
4683,LJCL,,,CELJE,SLOVENIA,0,0,0,U,0,0,0,U,0,0.0,0.0
4684,LJLA,,,LJUBLIANA FIR,SLOVENIA,0,0,0,U,0,0,0,U,0,0.0,0.0
4685,LJLJ,LJU,LJUBLJANA,LJUBLIANA,SLOVENIA,46,13,25,N,14,27,27,E,389,46.224,14.457
4686,LJMB,MBX,MARIBOR,MARIBOR,SLOVENIA,46,28,47,N,15,41,10,E,268,46.48,15.686
4687,LJMS,,,MURSKA,SLOVENIA,0,0,0,U,0,0,0,U,0,0.0,0.0
4688,LJNM,,,NOVO MESTRO,SLOVENIA,0,0,0,U,0,0,0,U,0,0.0,0.0
4689,LJPO,,,POSTOIJNA,SLOVENIA,0,0,0,U,0,0,0,U,0,0.0,0.0
4690,LJPT,,,PTUJ,SLOVENIA,0,0,0,U,0,0,0,U,0,0.0,0.0
4691,LJPZ,POW,PORTOROZ,PORTOROZ,SLOVENIA,45,28,24,N,13,36,53,E,3,45.473,13.615
4692,LJSG,,SLOVENJ GRADEC,SLOVENJ GRADEC,SLOVENIA,46,28,19,N,15,7,1,E,502,46.472,15.117
4693,LJVE,,,VELENJE,SLOVENIA,0,0,0,U,0,0,0,U,0,0.0,0.0
4694,LKAA,,,PRAHA FIR,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4695,LKBA,,,BRECLAV,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4696,LKBC,,,BECHYNE,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4697,LKBE,,,BENESOV,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4698,LKBL,,,BLATNA,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4699,LKBR,,,BROUMOV,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4700,LKBU,,,BEROUN,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4701,LKCB,,,CHEB,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4702,LKCE,,,CESKA LIPA,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4703,LKCH,,,CHOMUTOV,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4704,LKCL,,,BRNO,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4705,LKCM,,,BRNO,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4706,LKCO,,,CHOCEN,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4707,LKCR,,,CHRUDIM,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4708,LKCS,,CESKE BUDEJOVICE,CESKE BUDEJOVICE,CZECH REPUBLIC,48,56,46,N,14,25,38,E,432,48.946,14.427
4709,LKCT,,CHOTEBOR,CHOTEBOR,CZECH REPUBLIC,49,41,4,N,15,40,34,E,594,49.684,15.676
4710,LKCV,,CASLAV,CASLAV,CZECH REPUBLIC,49,56,22,N,15,22,54,E,243,49.939,15.382
4711,LKDK,,,DVUR KRALOVE,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4712,LKFR,,,FRYDLANT,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4713,LKHB,,,HAVLICKUV BROD,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4714,LKHC,,,HORICE,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4715,LKHD,,,HODKOVICE,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4716,LKHK,,HRADEC KRALOVE,HRADEC KRALOVE,CZECH REPUBLIC,50,15,11,N,15,50,42,E,242,50.253,15.845
4717,LKHN,,,HRANICE,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4718,LKHO,,,HOLESOV,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4719,LKHR,,,HRADCANY,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4720,LKHS,,,CESKE BUDEJOVICE,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4721,LKHV,,,HOROVICE,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4722,LKJA,,,JAROMER,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4723,LKJC,,,JICIN,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4724,LKJH,,,JINDRICHUV HRADEC,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4725,LKJI,,,JIHLAVA,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4726,LKKA,,,KRIZANOV,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4727,LKKB,,KBELY,PRAHA,CZECH REPUBLIC,50,7,16,N,14,32,37,E,287,50.121,14.544
4728,LKKL,,,KLADNO,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4729,LKKM,,,KROMERIZ,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4730,LKKO,,,KOLIN,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4731,LKKR,,,KRNOV,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4732,LKKT,,,KLATOVY,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4733,LKKU,,KUNOVICE,KUNOVICE,CZECH REPUBLIC,49,1,46,N,17,26,23,E,178,49.029,17.44
4734,LKKV,KLV,KARLOVY VARY,KARLOVY VARY,CZECH REPUBLIC,50,12,10,N,12,54,53,E,607,50.203,12.915
4735,LKKY,,,KYJOV,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4736,LKLB,,,LIBEREC,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4737,LKLN,,LINE,LINE,CZECH REPUBLIC,49,40,30,N,13,16,28,E,363,49.675,13.274
4738,LKLT,,,PRAHA,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4739,LKMB,,,MLADA BOLESLAV,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4740,LKMH,,MNICHOVO HRADISTE,MNICHOVO HRADISTE,CZECH REPUBLIC,50,32,24,N,15,0,23,E,244,50.54,15.006
4741,LKMI,,,JESENIK,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4742,LKMK,,,MORAVSKA TREBOVA,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4743,LKML,,,MLADA,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4744,LKMO,,,MOST,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4745,LKMR,,,MARIANSKE LAZNE,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4746,LKMT,OSR,MOSNOV,OSTRAVA,CZECH REPUBLIC,49,41,47,N,18,6,40,E,258,49.696,18.111
4747,LKNA,,NAMEST,NAMEST,CZECH REPUBLIC,49,9,57,N,16,7,29,E,473,49.166,16.125
4748,LKNM,,,NOVE MESTO,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4749,LKOL,,,OLOMOUC,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4750,LKOT,,,OTROKOVICE,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4751,LKPA,,,POLICKA,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4752,LKPB,,,PLZEN,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4753,LKPD,PED,PARDUBICE,PARDUBICE,CZECH REPUBLIC,50,0,48,N,15,44,19,E,226,50.013,15.739
4754,LKPI,,,PRIBYSLAV,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4755,LKPJ,,,PROSTEJOV,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4756,LKPK,,,PISEK,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4757,LKPL,,,PLZEN,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4758,LKPM,,PRIBRAM,PRIBRAM,CZECH REPUBLIC,49,43,7,N,14,5,49,E,47,49.719,14.097
4759,LKPN,,,PODHORANY,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4760,LKPO,PRV,PREROV,PREROV,CZECH REPUBLIC,49,25,33,N,17,24,17,E,207,49.426,17.405
4761,LKPR,PRG,RUZYNE,PRAGUE,CZECH REPUBLIC,50,6,3,N,14,15,36,E,381,50.101,14.26
4762,LKPS,,,PLASY,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4763,LKPV,,,PACOV,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4764,LKPY,,,PANENSKY TYNEC,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4765,LKRA,,,LOUNY,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4766,LKRK,,,RAKOVNIK,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
4767,LKRO,,,ROUDNICE,CZECH REPUBLIC,0,0,0,U,0,0,0,U,0,0.0,0.0
